Mileage_km,Price_$,Bike,Type_of_Bike,Used_Time
3434,9578,1290 SUPER DUKE R ABS 1290 R ABS,KTM Sport Touring,2015
0,6995,150 XC-W,KTM Standard,2023
0,8949,250 SX,KTM Competition,2023
0,11649,450 XCF-W,KTM Competition,2023
0,4499,65 SX,KTM Dirt Bike,2023
0,7799,150 XC-W,KTM Dirt Bike,2023
0,5499,65 SX,KTM Dirt Bike,2023
0,9649,450 XCF-W,KTM Dirt Bike,2023
0,7799,150 XC-W,KTM Competition,2023
0,4699,65 SX,KTM Dirt Bike,2023
0,7799,150 XC-W,KTM Dirt Bike,2023
0,10149,450 XCF-W,KTM Dirt Bike,2023
0,11649,450 XCF-W,KTM Dirt Bike,2023
0,10699,350 SX F SX-F,KTM Competition,2023
0,6999,250 SX-F,KTM Dirt Bike,2023
0,7876,250 XC-W,KTM Dirt Bike,2023
0,8949,250 SX,KTM Dirt Bike,2023
0,7799,150 XC-W,KTM Competition,2023
0,6299,125 XC,KTM Dirt Bike,2023
0,9349,300 XC,KTM Dirt Bike,2023
0,7949,250 XC,KTM Dirt Bike,2023
0,9299,250 XC,KTM Dirt Bike,2023
0,6749,125 XC,KTM Dirt Bike,2023
0,4999,85 SX 17/14,KTM Dirt Bike,2023
0,7949,125 SX,KTM Dirt Bike,2023
0,9649,350 EXC-F,KTM Dirt Bike,2023
1,20299,1290 SUPER ADVENTURE S,KTM Dirt Bike,2023
0,8749,450 XC-F,KTM Dirt Bike,2023
0,9999,250 SX-F,KTM Dirt Bike,2023
0,10799,250 XC-W,KTM Dirt Bike,2023
0,7999,250 XC,KTM Dirt Bike,2023
0,5599,85 SX 17/14,KTM Dirt Bike,2023
0,10799,250 XC,KTM Dirt Bike,2023
0,9299,250 XC-W,KTM Dirt Bike,2023
0,8299,150 XC-W,KTM Dirt Bike,2023
0,10799,250 XC,KTM Dirt Bike,2023
1,12999,690 ENDURO R,KTM Dirt Bike,2023
1,12949,890 DUKE R,KTM Sportbike,2022
0,8749,450 XCF-W,KTM Dirt Bike,2023
0,7949,250 XC-W,KTM Dirt Bike,2023
0,7999,350 XC-F,KTM Dirt Bike,2023
0,8496,300 XC TPI,KTM Dirt Bike,2022
0,7695,450 SX-F,KTM  Dirt Bike,2022
1,18577,1290 SUPER ADVENTURE S,KTM Sportbike,2022
0,19599,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1,8277,250 SX,KTM Dirt Bike,2022
1041,10995,890 DUKE R,KTM Sportbike,2022
0,3996,SX-E 5,KTM Dirt Bike,2022
1,15398,890 DUKE R,KTM Custom,2022
0,8499,250 XC-W TPI,KTM Dirt Bike,2022
0,11898,890 DUKE R,KTM Sportbike,2022
0,17599,1290 SUPER DUKE R EVO,KTM Sportbike,2022
0,5296,85 SX 17/14,KTM Dirt Bike,2022
0,10399,890 DUKE GP,KTM Sportbike,2022
1746,12499,890 ADVENTURE,KTM  Standard,2021
93,7991,250 XC-F,KTM Dirt Bike,2021
0,8496,450 SX-F,KTM  Dirt Bike,2021
57,9997,350 XC-F KAILUB RUSSELL 350 F KAILUB RUSSELL,KTM Dirt Bike,2021
4178,10799,890 DUKE,KTM  Sportbike,2021
0,8999,350 XC-F,KTM Mx,2021
7764,14999,1290 SUPER ADVENTURE,KTM Dual Sport,2020
3827,14990,SUPER ADVENTURE S,KTM Dual Sport,2020
0,6997,250 SX-F,KTM  Dirt Bike,2020
2520,11991,790 ADVENTURE R,KTM Sport Touring,2020
1186,15999,1290 SUPER ADVENTURE S,KTM Dual Sport,2020
1833,8250,300 XC-W TPI,KTM Dirt Bike,2019
0,7999,250 SX-F,KTM Competition,2019
0,3736,85 SX 17/14,KTM  Dirt Bike,2021
6916,12899,1290 SUPER ADVENTURE S,KTM Sport Touring,2018
15207,11999,1290 SUPER DUKE R,KTM Sportbike,2018
1063,4499,RC 390,KTM Sportbike,2018
1435,8495,DUKE 690,KTM Standard,2018
4617,7088,690 DUKE,KTM Sportbike,2018
21,4499,65 SX,KTM Dirt Bike,2021
3485,7499,690 DUKE,KTM Sportbike,2018
3308,13999,1290 SUPER ADVENTURE R,KTM Standard,2018
5140,14750,1290 SUPER ADVENTURE R,KTM Sport Touring,2018
162,4995,250 XC-F,KTM Dirt Bike,2017
0,4547,250 SX,KTM  Dirt Bike,2021
10664,10495,1190 ADVENTURE,KTM Dual Sport,2015
2622,4000,390 DUKE,KTM  Sportbike,2015
16466,11750,1290 SUPER DUKE R,KTM  Sportbike,2015
5282,11500,1290 SUPER ADVENTURE T,KTM Dual Sport,2015
14691,4899,SUPER DUKE 990,KTM  Sportbike,2007
2,19799,1290 SUPER DUKE GT,KTM Sport Touring,2023
6,10899,450 SX-F,KTM Standard,2023
0,20299,1290 SUPER ADVENTURE R OT 1290 R,KTM Touring,2023
0,14999,XC 450 F,KTM Standard,2023
0,10999,500 EXC-F,KTM Dual Sport,2023
6,11649,450 XC-F,KTM Standard,2023
0,8999,XC-W 300 300 W,KTM Standard,2023
6,7949,125 SX,KTM Standard,2023
6,12999,690 ENDURO R,KTM Dual Sport,2023
2,7994,450 SX-F,KTM Dirt Bike,2023
2,20299,SUPER ADVENTURE 1290 R - BLUE - WHITE - ORANGE,KTM Dual Sport,2023
2,20399,1290 SUPERDUKE R SUPER ADVENTURE S,KTM Standard,2023
0,10799,250 XC-W,KTM Dirt Bike,2023
0,6549,85 SX 17/14,KTM Dirt Bike,2023
0,11099,300 XC-W,KTM Dirt Bike,2023
0,11399,350 XC-F,KTM Dirt Bike,2023
0,9487,300 XC,KTM Competition,2023
0,9999,250 SX F SX-F,KTM Dirt Bike,2023
0,10899,450 SX-F,KTM Dirt Bike,2023
0,5049,85 SX 17/14,KTM Dirt Bike,2023
0,5049,85 SX 17/14,KTM Competition,2023
1,7399,390 ADVENTURE,KTM Dirt Bike,2023
1,20299,1290 SUPER ADVENTURE S,KTM Dual Sport,2023
0,12649,300 XC-W ERZBERGRODEO 300 W ERZBERGRODEO,KTM Dirt Bike,2023
0,7999,250 SX F SX-F,KTM Competition,2023
0,11990,500 EXC-F SIX DAYS,KTM Dual Sport,2023
0,11577,450 XCF-W,KTM Dirt Bike,2023
0,4699,50 SX,KTM Dirt Bike,2023
0,9499,300 XC,KTM Dirt Bike,2023
0,10699,350 SX-F,KTM Dirt Bike,2023
0,9788,250 XC-W,KTM Dirt Bike,2023
0,11649,450 XCF-W,KTM Dirt Bike,2023
0,7988,250 XC-W,KTM Dirt Bike,2023
0,7988,300 XC-W,KTM Dirt Bike,2023
1,20299,1290 SUPER ADVENTURE R,KTM Dirt Bike,2023
1,5499,65 SX,KTM Dirt Bike,2023
0,5499,65 SX,KTM Dirt Bike,2023
0,5199,85 SX 19/16,KTM Dirt Bike,2023
0,7999,350 SX-F,KTM Dual Sport,2023
1,4199,200 DUKE,KTM Sportbike,2022
1,20399,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1,9199,790 DUKE,KTM Sportbike,2022
0,8199,300 SX,KTM Dual Sport,2023
0,20399,1290 SUPER DUKE R EVO,KTM Sportbike,2022
0,8199,250 XC,KTM Dual Sport,2023
0,12099,450 SX-F FACTORY EDITION,KTM Dirt Bike,2023
0,11099,300 XC-W,KTM Dirt Bike,2023
0,15199,890 ADVENTURE R,KTM Dirt Bike,2023
1,12549,500 EXC-F,KTM Dirt Bike,2023
1,11999,450 SMR,KTM Sportbike,2022
0,9688,350 EXC-F,KTM Dirt Bike,2023
0,9699,450 SMR,KTM Competition,2023
0,9699,250 XC-W,KTM  Dirt Bike,2023
0,10888,450 SMR,KTM Competition,2023
0,6799,125 SX,KTM Mx,2023
0,7999,350 XC-F,KTM Dirt Bike,2023
207,11849,450 SMR,KTM Competition,2023
0,8566,350 SX-F,KTM Mx,2023
0,10999,450 SMR,KTM Competition,2023
0,11999,350 SX-F,KTM Dirt Bike,2023
1,12649,450 XC-F,KTM Dirt Bike,2023
0,9299,FREERIDE E-XC,KTM Dirt Bike,2023
0,11099,450 SX-F,KTM Mx,2024
0,9399,300 SX,KTM Mx,2024
0,11299,300 XC,KTM Dirt Bike,2024
0,10899,350 SX-F,KTM Mx,2024
0,9149,250 SX,KTM Mx,2024
0,10899,350 SX-F,KTM Mx,2024
0,11099,450 SX-F,KTM Mx,2024
1,11649,350 XC-F,KTM Dirt Bike,2024
1,10899,350 SX-F,KTM Mx,2024
2,9149,250 SX,KTM Mx,2024
0,11649,350 XC-F,KTM Dirt Bike,2024
0,11649,350 XC-F,KTM Dirt Bike,2024
1,11299,300 XC,KTM Dirt Bike,2024
1,11099,450 SX-F,KTM Mx,2024
1,11649,350 XC-F,KTM Dirt Bike,2024
2,11299,300 XC,KTM Dirt Bike,2024
2,9399,300 SX,KTM Mx,2024
2,10899,350 SX-F,KTM Mx,2024
1,11099,450 SX-F,KTM Mx,2024
0,5099,SX-E 3,KTM Mx,2024
1,10999,890 DUKE,KTM Standard,2022
2,7995,890 DUKE GP,KTM Standard,2022
0,6885,250 SX-F,KTM  Dirt Bike,2022
0,6799,390 ADVENTURE,KTM Dirt Bike,2022
0,18599,1290 SUPER DUKE R EVO,KTM Sportbike,2022
12,8485,350 SX-F,KTM Competition,2022
0,15999,1290 SUPER DUKE R EVO,KTM Sportbike,2022
1,5799,390 DUKE,KTM Standard,2022
130,5585,390 DUKE,KTM Standard,2022
0,5448,RC 390,KTM Sportbike,2022
0,19499,1290 SUPER ADVENTURE R,KTM Sportbike,2022
0,10077,250 XC TPI XC-W TPI,KTM Dirt Bike,2022
0,10077,250 XC-W TPI,KTM Dirt Bike,2022
0,9399,450 XC-F,KTM Dirt Bike,2022
0,4493,65 SX,KTM  Dirt Bike,2022
1802,5499,390 DUKE,KTM Sportbike,2022
376,13298,890 ADVENTURE,KTM Sportbike,2022
0,5958,390 ADVENTURE,KTM Sportbike,2022
0,11488,890 DUKE GP,KTM Sportbike,2022
0,9977,250 XC-W TPI,KTM Dirt Bike,2022
1,5799,RC 390,KTM Sportbike,2022
0,4999,50 SX FACTORY EDITION,KTM Mx,2022
0,4297,50 SX MINI,KTM  Dirt Bike,2022
0,3500,85 SX 19/16,KTM  Dirt Bike,2022
841,8490,350 EXC-F STREET LEGAL 350 F,KTM Standard,2020
25,9599,450 SX-F FACTORY EDITION,KTM Competition,2020
0,5599,250 SX,KTM  Dirt Bike,2022
0,3499,50 SX MINI,KTM Youth,2020
0,5235,85 SX 17/14,KTM  Dirt Bike,2022
1363,4199,RC 390,KTM Sportbike,2020
0,9999,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2020
1037,8138,350 EXC-F,KTM Dirt Bike,2019
0,3840,65 SX,KTM  Dirt Bike,2021
4609,16901,1290 SUPER DUKE R,KTM Sportbike,2019
1637,11450,790 ADVENTURE R,KTM Standard,2019
477,6475,RC 390 ABS,KTM Sportbike,2019
9003,10999,1290 SUPER DUKE R,KTM Sportbike,2018
930,5201,390DUKE,KTM Custom,2018
2608,5000,390 DUKE,KTM Sportbike,2018
0,8999,450 SX-F FACTORY EDITION,KTM  Dirt Bike,2018
7078,11999,1090 ADVENTURE R,KTM Standard,2018
3231,14750,1290 SUPER ADVENTURE R,KTM Touring,2018
186,5995,450 XC-F,KTM Dirt Bike,2018
8942,12495,1290 SUPER ADVENTURE R,KTM Sport Touring,2018
10750,6999,690 DUKE,KTM Standard,2017
11529,3999,RC390,KTM Sportbike,2017
3055,13999,1290 SUPER DUKE GT,KTM Sport Touring,2017
3,2468,50 SX,KTM Dirt Bike,2021
6325,12999,1290 SUPER ADVENTURE,KTM Sport Touring,2016
16898,12987,1290 SUPER ADVENTURE,KTM Dual Sport,2015
13785,11999,1190 ADVENTURE,KTM Standard,2014
16625,9999,1190 ADVENTURE R,KTM Dual Sport,2014
7342,5999,690 ABS DUKE,KTM Sportbike,2014
8431,10999,1190 ADVENTURE,KTM Dual Sport,2014
6832,4499,690 DUKE ABS 690 ABS,KTM Sportbike,2014
2,12999,690 SMC R ENDURO R,KTM Dual Sport,2023
0,8999,250 XC,KTM Standard,2023
0,4699,SX-E 5,KTM Standard,2023
2,9199,790 DUKE,KTM Sportbike,2022
0,7999,250 XC-F,KTM Standard,2023
0,10899,300 XC,KTM Standard,2023
0,10999,500 EXC-F,KTM Standard,2023
0,5499,SX-E 5,KTM Standard,2023
0,10489,450 SX-F,KTM Standard,2023
0,3499,50 SX,KTM Youth,2023
0,8499,350 SX-F,KTM Standard,2023
0,7999,350 XC-F,KTM Standard,2023
1,10999,500 EXC-F,KTM Standard,2023
3,9199,790 DUKE,KTM Standard,2023
0,20399,1290 SUPER DUKE R EVO,KTM Standard,2023
0,10799,250 XC-W,KTM Dirt Bike,2023
0,10399,250 XC-F,KTM Dirt Bike,2023
0,11649,450 XC-F,KTM Dirt Bike,2023
0,11990,500 EXC-F SIX DAYS,KTM Dual Sport,2023
3,15199,890 ADVENTURE R,KTM Dual Sport,2023
0,7949,125 SX,KTM Dirt Bike,2023
